Time[ms]; Pressure [Pa]; Approx altitude [m]; Temperature [degC]; accX [m/s2]; accY [m/s2]; accZ [m/s2]; rotX [rad/s]; rotY [rad/s]; rotZ [rad/s]; magX [uT]; magY [uT]; magZ [uT]; roll [deg]; pitch [deg]; heading [deg]; tempMPU [degC]; delta pressure [Pa]; speed [m/s]; tempPitot [degC]; Satellites []; Date [yyyy-mm-dd]; Time [hh:mm:ss]; Latitude [deg]; Longitude [deg]; Relative X [m]; Relative Y [m]; Altitude [m]; Angle [deg]; Ch0; Ch1; Ch2; Ch3; Ch4; Ch5; Ch6; Ch7; Ch8; Ch9; 
305357; 101325; -0.83; 28.3; -0.747; 0.077; 9.685; 0.022; 0.001; -0.002; 25.825; 7.454; 4.805; -179.7; 3.8; 162.8; 31.7; -48.40; 8.97; 23.1; 12; 2025-05-13; 10:18:52; 51.935535; 4.194972; -126.863113; -24.345615; 7.7; 0.00; 1099.00; 1100.00; 644.00; 1083.00; 1597.00; 1591.00; 599.00; 599.00; 0.00; 0.00; 
305457; 101327; -0.96; 28.3; -0.627; -0.062; 9.748; 0.025; 0.004; -0.012; 25.825; 7.454; 4.805; -179.7; 3.8; 162.8; 31.7; -25.25; 6.48; 23.1; 12; 2025-05-13; 10:18:52; 51.935535; 4.194972; -126.863113; -24.345615; 7.7; 0.00; 1100.00; 1100.00; 644.00; 1083.00; 1597.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
305557; 101328; -1.09; 28.3; -0.646; 0.072; 9.791; 0.015; 0.003; -0.017; 25.825; 7.454; 4.805; -179.7; 3.8; 162.9; 31.7; -41.03; 8.26; 23.1; 12; 2025-05-13; 10:18:52; 51.935535; 4.194972; -126.863113; -24.345615; 7.7; 0.00; 1099.00; 1099.00; 643.00; 1086.00; 1598.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
305657; 101329; -1.17; 28.3; -0.733; 0.249; 9.791; 0.018; 0.002; -0.001; 27.417; 9.051; 2.917; -179.7; 3.8; 162.9; 31.7; -36.82; 7.82; 23.1; 12; 2025-05-13; 10:18:52; 51.935535; 4.194972; -126.863113; -24.345615; 7.7; 0.00; 1099.00; 1100.00; 635.00; 1085.00; 1599.00; 1600.00; 600.00; 599.00; 0.00; 0.00; 
305757; 101328; -1.09; 28.3; -0.603; -0.081; 9.738; 0.003; 0.002; 0.009; 27.417; 9.051; 2.917; -179.7; 3.8; 162.8; 31.7; -37.88; 7.93; 23.1; 12; 2025-05-13; 10:18:52; 51.935535; 4.194972; -126.863113; -24.345615; 7.7; 0.00; 1099.00; 1101.00; 646.00; 1085.00; 1599.00; 1599.00; 599.00; 600.00; 0.00; 0.00; 
305857; 101330; -1.24; 28.3; -0.646; -0.077; 9.714; 0.002; 0.001; -0.003; 27.417; 9.051; 2.917; -179.7; 3.8; 162.8; 31.7; -46.29; 8.77; 23.1; 12; 2025-05-13; 10:18:52; 51.935535; 4.194972; -126.863113; -24.345615; 7.7; 0.00; 1100.00; 1100.00; 641.00; 1084.00; 1602.00; 1599.00; 599.00; 600.00; 0.00; 0.00; 
305957; 101330; -1.20; 28.3; -0.694; 0.101; 9.676; 0.002; 0.007; -0.010; 27.417; 9.051; 2.917; -179.7; 3.8; 162.7; 31.7; -41.03; 8.26; 23.1; 12; 2025-05-13; 10:18:52; 51.935535; 4.194972; -126.863113; -24.345615; 7.7; 0.00; 1099.00; 1100.00; 644.00; 1085.00; 1599.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
306057; 101333; -1.47; 28.3; -0.637; 0.168; 9.872; 0.028; 0.002; -0.011; 27.417; 9.051; 2.917; -179.7; 3.8; 162.7; 31.7; -44.19; 8.57; 23.1; 12; 2025-05-13; 10:18:52; 51.935535; 4.194972; -126.863113; -24.345615; 7.7; 0.00; 1099.00; 1100.00; 643.00; 1086.00; 1600.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
306157; 101331; -1.31; 28.3; -0.627; 0.168; 9.705; 0.016; 0.002; -0.005; 26.532; 10.648; 2.746; -179.6; 3.8; 162.4; 31.7; -37.88; 7.93; 23.1; 12; 2025-05-13; 10:18:53; 51.935535; 4.194972; -126.863113; -24.289955; 7.7; 0.00; 1099.00; 1099.00; 643.00; 1084.00; 1597.00; 1600.00; 600.00; 600.00; 0.00; 0.00; 
306257; 101331; -1.35; 28.3; -0.603; -0.105; 9.834; -0.013; 0.002; -0.006; 26.532; 10.648; 2.746; -179.7; 3.8; 162.2; 31.6; -37.88; 7.93; 23.1; 12; 2025-05-13; 10:18:53; 51.935535; 4.194972; -126.863113; -24.289955; 7.7; 0.00; 1099.00; 1102.00; 641.00; 1087.00; 1598.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
306357; 101328; -1.09; 28.3; -0.661; 0.273; 9.705; 0.017; 0.001; -0.013; 26.532; 10.648; 2.746; -179.6; 3.8; 162.0; 31.7; -46.29; 8.77; 23.1; 12; 2025-05-13; 10:18:53; 51.935535; 4.194972; -126.863113; -24.289955; 7.7; 0.00; 1100.00; 1101.00; 643.00; 1082.00; 1600.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
306457; 101328; -1.11; 28.3; -0.560; 0.019; 9.805; 0.014; 0.002; -0.004; 26.532; 10.648; 2.746; -179.6; 3.8; 161.9; 31.7; -39.98; 8.15; 23.1; 12; 2025-05-13; 10:18:53; 51.935535; 4.194972; -126.863113; -24.289955; 7.7; 0.00; 1099.00; 1101.00; 641.00; 1084.00; 1602.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
306557; 101328; -1.09; 28.3; -0.680; -0.024; 9.781; -0.002; 0.004; -0.001; 26.532; 10.648; 2.746; -179.6; 3.8; 161.7; 31.6; -41.03; 8.26; 23.1; 12; 2025-05-13; 10:18:53; 51.935535; 4.194972; -126.863113; -24.289955; 7.7; 0.00; 1099.00; 1101.00; 643.00; 1085.00; 1602.00; 1600.00; 600.00; 600.00; 0.00; 0.00; 
306657; 101329; -1.15; 28.3; -0.637; 0.067; 9.638; 0.028; 0.006; -0.005; 26.532; 10.648; 2.746; -179.6; 3.8; 161.5; 31.7; -41.03; 8.26; 23.1; 12; 2025-05-13; 10:18:53; 51.935535; 4.194972; -126.863113; -24.289955; 7.7; 0.00; 1099.00; 1101.00; 642.00; 1087.00; 1599.00; 1599.00; 600.00; 600.00; 0.00; 0.00; 
306757; 101330; -1.24; 28.3; -0.656; 0.034; 9.791; 0.025; 0.002; -0.010; 26.532; 10.648; 2.746; -179.6; 3.8; 161.3; 31.7; -39.98; 8.15; 23.1; 12; 2025-05-13; 10:18:53; 51.935535; 4.194972; -126.863113; -24.289955; 7.7; 0.00; 1099.00; 1100.00; 611.00; 1084.00; 1601.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
306857; 101328; -1.09; 28.3; -0.642; 0.091; 9.705; 0.005; 0.006; -0.002; 26.532; 10.648; 2.746; -179.6; 3.8; 161.2; 31.7; -43.14; 8.46; 23.1; 12; 2025-05-13; 10:18:53; 51.935535; 4.194972; -126.863113; -24.289955; 7.7; 0.00; 1100.00; 1100.00; 643.00; 1084.00; 1598.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
306957; 101329; -1.12; 28.3; -0.603; 0.019; 9.767; 0.005; 0.006; -0.002; 26.532; 10.648; 2.746; -179.6; 3.8; 161.0; 31.7; -36.82; 7.82; 23.1; 12; 2025-05-13; 10:18:53; 51.935535; 4.194972; -126.863113; -24.289955; 7.7; 0.00; 1099.00; 1099.00; 642.00; 1086.00; 1599.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
307057; 101329; -1.13; 28.3; -0.589; 0.067; 9.714; 0.027; 0.001; -0.010; 26.532; 10.648; 2.746; -179.6; 3.8; 160.9; 31.7; -43.14; 8.46; 23.1; 12; 2025-05-13; 10:18:53; 51.935535; 4.194972; -126.863113; -24.289955; 7.7; 0.00; 1099.00; 1100.00; 641.00; 1085.00; 1600.00; 1600.00; 600.00; 600.00; 0.00; 0.00; 
307157; 101329; -1.17; 28.3; -0.632; -0.072; 9.786; 0.003; 0.003; -0.013; 26.532; 10.648; 2.746; -179.6; 3.8; 160.8; 31.7; -39.98; 8.15; 23.1; 12; 2025-05-13; 10:18:54; 51.935535; 4.194972; -126.863113; -24.271477; 7.7; 0.00; 1099.00; 1101.00; 643.00; 1086.00; 1601.00; 1599.00; 600.00; 599.00; 0.00; 0.00; 
307257; 101329; -1.18; 28.2; -0.623; 0.086; 9.753; 0.005; 0.002; 0.002; 26.532; 10.648; 2.746; -179.6; 3.8; 160.6; 31.7; -39.98; 8.15; 23.1; 12; 2025-05-13; 10:18:54; 51.935535; 4.194972; -126.863113; -24.271477; 7.8; 0.00; 1100.00; 1102.00; 614.00; 1067.00; 1600.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
307357; 101329; -1.16; 28.3; -0.637; 0.072; 9.844; 0.002; 0.004; -0.001; 26.532; 10.648; 2.746; -179.6; 3.8; 160.5; 31.7; -41.03; 8.26; 23.1; 12; 2025-05-13; 10:18:54; 51.935535; 4.194972; -126.863113; -24.271477; 7.8; 0.00; 1099.00; 1099.00; 640.00; 1085.00; 1600.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
307457; 101328; -1.09; 28.3; -0.675; -0.005; 9.676; 0.019; 0.005; -0.009; 26.532; 10.648; 2.746; -179.6; 3.8; 160.4; 31.7; -43.14; 8.46; 23.1; 12; 2025-05-13; 10:18:54; 51.935535; 4.194972; -126.863113; -24.271477; 7.8; 0.00; 1099.00; 1100.00; 642.00; 1084.00; 1599.00; 1600.00; 600.00; 599.00; 0.00; 0.00; 
307557; 101327; -0.96; 28.3; -0.627; 0.062; 9.690; 0.001; 0.002; -0.001; 25.648; 8.696; 3.604; -179.6; 3.8; 160.5; 31.7; -41.03; 8.26; 23.1; 12; 2025-05-13; 10:18:54; 51.935535; 4.194972; -126.863113; -24.271477; 7.8; 0.00; 1099.00; 1099.00; 637.00; 1086.00; 1600.00; 1599.00; 600.00; 600.00; 0.00; 0.00; 
307657; 101327; -0.99; 28.3; -0.613; 0.000; 9.599; 0.010; 0.002; 0.002; 25.648; 8.696; 3.604; -179.7; 3.8; 160.5; 31.7; -44.19; 8.57; 23.1; 12; 2025-05-13; 10:18:54; 51.935535; 4.194972; -126.863113; -24.271477; 7.8; 0.00; 1099.00; 1099.00; 637.00; 1083.00; 1598.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
307757; 101327; -0.98; 28.3; -0.632; 0.053; 9.676; 0.029; 0.002; -0.005; 25.648; 8.696; 3.604; -179.7; 3.8; 160.6; 31.7; -53.66; 9.44; 23.1; 12; 2025-05-13; 10:18:54; 51.935535; 4.194972; -126.863113; -24.271477; 7.8; 0.00; 1100.00; 1100.00; 636.00; 1084.00; 1600.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
307857; 101327; -0.98; 28.3; -0.646; -0.101; 9.676; 0.030; 0.004; -0.016; 25.648; 8.696; 3.604; -179.7; 3.8; 160.6; 31.6; -44.19; 8.57; 23.1; 12; 2025-05-13; 10:18:54; 51.935535; 4.194972; -126.863113; -24.271477; 7.8; 0.00; 1099.00; 1101.00; 639.00; 1087.00; 1598.00; 1601.00; 599.00; 599.00; 0.00; 0.00; 
307957; 101324; -0.74; 28.3; -0.608; 0.182; 9.705; 0.033; 0.006; -0.004; 25.648; 8.696; 3.604; -179.7; 3.8; 160.6; 31.7; -44.19; 8.57; 23.1; 12; 2025-05-13; 10:18:54; 51.935535; 4.194972; -126.863113; -24.271477; 7.8; 0.00; 1099.00; 1099.00; 643.00; 1085.00; 1600.00; 1599.00; 600.00; 599.00; 0.00; 0.00; 
308057; 101327; -1.00; 28.3; -0.651; -0.110; 9.762; -0.015; 0.003; 0.002; 25.648; 8.696; 3.604; -179.7; 3.8; 160.7; 31.7; -43.14; 8.46; 23.9; 12; 2025-05-13; 10:18:54; 51.935535; 4.194972; -126.863113; -24.271477; 7.8; 0.00; 1099.00; 1101.00; 646.00; 1084.00; 1599.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
308157; 101329; -1.11; 28.3; -0.623; 0.125; 9.700; 0.001; 0.004; -0.012; 25.648; 8.696; 3.604; -179.7; 3.8; 160.7; 31.7; -41.03; 8.26; 23.1; 12; 2025-05-13; 10:18:55; 51.935535; 4.194971; -126.943146; -24.252886; 7.8; 0.00; 1100.00; 1099.00; 635.00; 1086.00; 1598.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
308257; 101325; -0.82; 28.3; -0.666; 0.067; 9.666; 0.032; 0.001; -0.002; 25.648; 8.696; 3.604; -179.7; 3.8; 160.7; 31.7; -37.88; 7.93; 23.1; 12; 2025-05-13; 10:18:55; 51.935535; 4.194971; -126.943146; -24.252886; 7.8; 0.00; 1099.00; 1099.00; 640.00; 1083.00; 1599.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
308357; 101329; -1.13; 28.3; -0.666; 0.005; 9.753; 0.027; 0.002; -0.006; 25.648; 8.696; 3.604; -179.7; 3.8; 160.8; 31.7; -47.35; 8.87; 23.9; 12; 2025-05-13; 10:18:55; 51.935535; 4.194971; -126.943146; -24.252886; 7.7; 0.00; 1100.00; 1099.00; 645.00; 1085.00; 1599.00; 1600.00; 606.00; 599.00; 0.00; 0.00; 
308457; 101326; -0.92; 28.3; -0.623; 0.057; 9.748; 0.005; 0.004; -0.005; 25.648; 8.696; 3.604; -179.7; 3.8; 160.8; 31.7; -48.40; 8.97; 23.9; 12; 2025-05-13; 10:18:55; 51.935535; 4.194971; -126.943146; -24.252886; 7.7; 0.00; 1099.00; 1099.00; 642.00; 1086.00; 1599.00; 1600.00; 600.00; 600.00; 0.00; 0.00; 
308557; 101327; -0.97; 28.3; -0.642; 0.091; 9.671; 0.018; 0.004; -0.003; 25.648; 8.696; 3.604; -179.7; 3.8; 160.8; 31.7; -46.29; 8.77; 23.1; 12; 2025-05-13; 10:18:55; 51.935535; 4.194971; -126.943146; -24.252886; 7.7; 0.00; 1099.00; 1099.00; 646.00; 1085.00; 1599.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
308657; 101327; -1.16; 28.3; -0.661; -0.019; 9.796; 0.023; 0.004; -0.002; 25.648; 8.696; 3.604; -179.7; 3.8; 160.9; 31.7; -41.03; 8.26; 23.9; 12; 2025-05-13; 10:18:55; 51.935535; 4.194971; -126.943146; -24.252886; 7.7; 0.00; 1100.00; 1101.00; 642.00; 1087.00; 1599.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
308757; 101325; -0.80; 28.3; -0.680; 0.034; 9.724; -0.006; 0.003; -0.010; 25.648; 8.696; 3.604; -179.7; 3.8; 160.9; 31.7; -46.29; 8.77; 23.1; 12; 2025-05-13; 10:18:55; 51.935535; 4.194971; -126.943146; -24.252886; 7.7; 0.00; 1099.00; 1099.00; 643.00; 1085.00; 1600.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
308857; 101328; -1.07; 28.3; -0.685; 0.057; 9.719; -0.003; 0.001; -0.009; 25.648; 8.696; 3.604; -179.7; 3.8; 160.9; 31.7; -41.03; 8.26; 23.1; 12; 2025-05-13; 10:18:55; 51.935535; 4.194971; -126.943146; -24.252886; 7.7; 0.00; 1099.00; 1100.00; 643.00; 1086.00; 1600.00; 1600.00; 600.00; 599.00; 0.00; 0.00; 
308957; 101329; -1.16; 28.3; -0.618; 0.086; 9.733; 0.023; 0.004; 0.001; 25.648; 8.696; 3.604; -179.7; 3.8; 160.9; 31.7; -39.98; 8.15; 23.9; 12; 2025-05-13; 10:18:55; 51.935535; 4.194971; -126.943146; -24.252886; 7.7; 0.00; 1099.00; 1100.00; 642.00; 1091.00; 1599.00; 1599.00; 600.00; 599.00; 0.00; 0.00; 
309057; 101328; -1.05; 28.3; -0.713; 0.057; 9.690; 0.011; 0.004; -0.009; 25.648; 8.696; 3.604; -179.7; 3.8; 161.0; 31.7; -39.98; 8.15; 23.1; 12; 2025-05-13; 10:18:55; 51.935535; 4.194971; -126.943146; -24.252886; 7.7; 0.00; 1096.00; 1100.00; 642.00; 1085.00; 1599.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
309157; 101329; -1.15; 28.3; -0.584; 0.034; 9.743; 0.002; 0.001; -0.015; 25.648; 8.696; 3.604; -179.7; 3.8; 161.0; 31.6; -53.66; 9.44; 23.9; 12; 2025-05-13; 10:18:56; 51.935535; 4.194970; -126.977463; -24.252886; 7.7; 0.00; 1099.00; 1100.00; 645.00; 1086.00; 1600.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
309257; 101329; -1.14; 28.3; -0.575; 0.235; 9.666; 0.014; 0.004; -0.002; 25.648; 8.696; 3.604; -179.7; 3.8; 161.0; 31.7; -46.29; 8.77; 23.9; 12; 2025-05-13; 10:18:56; 51.935535; 4.194970; -126.977463; -24.252886; 7.7; 0.00; 1099.00; 1099.00; 643.00; 1085.00; 1599.00; 1600.00; 599.00; 599.00; 0.00; 0.00; 
309357; 101329; -1.18; 28.3; -0.637; -0.043; 9.757; 0.022; -0.001; -0.001; 25.648; 8.696; 3.604; -179.7; 3.8; 161.0; 31.7; -47.35; 8.87; 23.1; 12; 2025-05-13; 10:18:56; 51.935535; 4.194970; -126.977463; -24.252886; 7.7; 0.00; 1099.00; 1102.00; 639.00; 1087.00; 1598.00; 1600.00; 600.00; 600.00; 0.00; 0.00; 
309457; 101329; -1.13; 28.3; -0.608; 0.053; 9.757; 0.004; 0.004; -0.006; 25.648; 8.696; 3.604; -179.7; 3.8; 161.1; 31.7; -56.81; 9.71; 23.9; 12; 2025-05-13; 10:18:56; 51.935535; 4.194970; -126.977463; -24.252886; 7.7; 0.00; 1099.00; 1099.00; 639.00; 1084.00; 1599.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
309557; 101329; -1.12; 28.3; -0.699; -0.019; 9.724; -0.006; 0.003; -0.005; 25.648; 8.696; 3.604; -179.7; 3.8; 161.1; 31.7; -44.19; 8.57; 23.9; 12; 2025-05-13; 10:18:56; 51.935535; 4.194970; -126.977463; -24.252886; 7.7; 0.00; 1099.00; 1100.00; 637.00; 1085.00; 1599.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
309657; 101328; -1.06; 28.3; -0.709; 0.038; 9.690; 0.013; 0.004; -0.004; 25.648; 8.696; 3.604; -179.7; 3.8; 161.1; 31.7; -41.03; 8.26; 23.9; 12; 2025-05-13; 10:18:56; 51.935535; 4.194970; -126.977463; -24.252886; 7.7; 0.00; 1095.00; 1099.00; 640.00; 1083.00; 1600.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
309757; 101328; -1.08; 28.3; -0.618; 0.057; 9.772; 0.023; 0.001; -0.004; 25.648; 8.696; 3.604; -179.7; 3.8; 161.1; 31.7; -43.14; 8.46; 23.9; 12; 2025-05-13; 10:18:56; 51.935535; 4.194970; -126.977463; -24.252886; 7.7; 0.00; 1099.00; 1099.00; 639.00; 1083.00; 1597.00; 1600.00; 599.00; 599.00; 0.00; 0.00; 
309857; 101327; -1.02; 28.3; -0.704; -0.096; 9.719; 0.003; 0.003; -0.007; 25.648; 8.696; 3.604; -179.8; 3.8; 161.1; 31.7; -47.35; 8.87; 23.9; 12; 2025-05-13; 10:18:56; 51.935535; 4.194970; -126.977463; -24.252886; 7.7; 0.00; 1098.00; 1099.00; 640.00; 1084.00; 1599.00; 1600.00; 600.00; 600.00; 0.00; 0.00; 
309957; 101327; -0.98; 28.3; -0.728; 0.115; 9.551; 0.003; 0.001; -0.004; 27.417; 8.696; 2.917; -179.7; 3.8; 161.2; 31.7; -51.55; 9.25; 23.9; 12; 2025-05-13; 10:18:56; 51.935535; 4.194970; -126.977463; -24.252886; 7.7; 0.00; 1100.00; 1102.00; 642.00; 1085.00; 1599.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
310057; 101324; -0.77; 28.3; -0.613; 0.091; 9.810; 0.010; 0.005; -0.007; 27.417; 8.696; 2.917; -179.7; 3.8; 161.3; 31.7; -47.35; 8.87; 23.9; 12; 2025-05-13; 10:18:56; 51.935535; 4.194970; -126.977463; -24.252886; 7.7; 0.00; 1099.00; 1100.00; 636.00; 1085.00; 1599.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
310157; 101325; -0.84; 28.3; -0.642; 0.115; 9.623; 0.025; 0.005; -0.003; 27.417; 8.696; 2.917; -179.7; 3.8; 161.3; 31.7; -53.66; 9.44; 23.9; 12; 2025-05-13; 10:18:57; 51.935535; 4.194971; -126.908829; -24.308546; 7.7; 0.00; 1099.00; 1101.00; 639.00; 1086.00; 1598.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
310257; 101328; -1.10; 28.3; -0.728; -0.091; 9.681; 0.006; 0.004; -0.003; 27.417; 8.696; 2.917; -179.7; 3.8; 161.4; 31.6; -44.19; 8.57; 23.9; 12; 2025-05-13; 10:18:57; 51.935535; 4.194971; -126.908829; -24.308546; 7.7; 0.00; 1099.00; 1099.00; 638.00; 1087.00; 1600.00; 1600.00; 600.00; 600.00; 0.00; 0.00; 
310357; 101327; -0.98; 28.3; -0.579; 0.062; 9.719; 0.000; 0.003; -0.012; 27.417; 8.696; 2.917; -179.7; 3.8; 161.4; 31.7; -48.40; 8.97; 23.9; 12; 2025-05-13; 10:18:57; 51.935535; 4.194971; -126.908829; -24.308546; 8.0; 0.00; 1098.00; 1099.00; 642.00; 1087.00; 1600.00; 1599.00; 600.00; 600.00; 0.00; 0.00; 
310457; 101326; -0.92; 28.3; -0.642; -0.010; 9.762; 0.017; 0.002; -0.010; 27.417; 10.471; 3.261; -179.8; 3.8; 161.3; 31.7; -43.14; 8.46; 23.9; 12; 2025-05-13; 10:18:57; 51.935535; 4.194971; -126.908829; -24.308546; 8.0; 0.00; 1095.00; 1100.00; 640.00; 1083.00; 1598.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
310557; 101328; -1.07; 28.3; -0.646; 0.010; 9.724; 0.026; 0.004; 0.000; 27.417; 10.471; 3.261; -179.8; 3.8; 161.2; 31.6; -47.35; 8.87; 23.9; 12; 2025-05-13; 10:18:57; 51.935535; 4.194971; -126.908829; -24.308546; 8.0; 0.00; 1099.00; 1099.00; 642.00; 1085.00; 1598.00; 1599.00; 607.00; 599.00; 0.00; 0.00; 
310657; 101330; -1.19; 28.3; -0.666; -0.096; 9.681; 0.009; 0.000; -0.006; 27.417; 10.471; 3.261; -179.8; 3.8; 161.1; 31.7; -47.35; 8.87; 23.9; 12; 2025-05-13; 10:18:57; 51.935535; 4.194971; -126.908829; -24.308546; 8.0; 0.00; 1099.00; 1099.00; 646.00; 1086.00; 1599.00; 1600.00; 599.00; 600.00; 0.00; 0.00; 
310757; 101329; -1.13; 28.3; -0.661; 0.038; 9.757; 0.022; 0.002; -0.007; 27.417; 10.471; 3.261; -179.8; 3.8; 161.0; 31.7; -48.40; 8.97; 23.9; 12; 2025-05-13; 10:18:57; 51.935535; 4.194971; -126.908829; -24.308546; 8.0; 0.00; 1099.00; 1100.00; 647.00; 1086.00; 1600.00; 1599.00; 599.00; 600.00; 0.00; 0.00; 
310857; 101328; -1.03; 28.3; -0.560; -0.024; 9.762; 0.025; 0.002; 0.000; 27.417; 10.471; 3.261; -179.8; 3.8; 160.9; 31.7; -43.14; 8.46; 23.9; 12; 2025-05-13; 10:18:57; 51.935535; 4.194971; -126.908829; -24.308546; 8.0; 0.00; 1100.00; 1100.00; 645.00; 1086.00; 1599.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
310957; 101329; -1.13; 28.3; -0.603; -0.105; 9.676; -0.005; 0.002; -0.006; 27.417; 10.471; 3.261; -179.8; 3.8; 160.8; 31.7; -48.40; 8.97; 23.9; 12; 2025-05-13; 10:18:57; 51.935535; 4.194971; -126.908829; -24.308546; 8.0; 0.00; 1099.00; 1100.00; 639.00; 1082.00; 1599.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
311057; 101329; -1.17; 28.3; -0.690; 0.196; 9.690; -0.007; 0.004; -0.007; 27.417; 10.471; 3.261; -179.8; 3.8; 160.8; 31.7; -46.29; 8.77; 23.9; 12; 2025-05-13; 10:18:57; 51.935535; 4.194971; -126.908829; -24.308546; 8.0; 0.00; 1100.00; 1099.00; 642.00; 1086.00; 1600.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
311157; 101328; -1.09; 28.3; -0.737; 0.105; 9.930; 0.007; 0.003; -0.001; 27.417; 10.471; 3.261; -179.8; 3.8; 160.7; 31.7; -51.55; 9.25; 23.9; 12; 2025-05-13; 10:18:58; 51.935535; 4.194970; -127.000381; -24.271477; 8.0; 0.00; 1106.00; 1099.00; 643.00; 1084.00; 1599.00; 1599.00; 599.00; 600.00; 0.00; 0.00; 
311257; 101325; -0.86; 28.3; -0.579; -0.096; 9.719; -0.014; 0.003; -0.010; 27.417; 10.471; 3.261; -179.8; 3.8; 160.6; 31.7; -46.29; 8.77; 23.9; 12; 2025-05-13; 10:18:58; 51.935535; 4.194970; -127.000381; -24.271477; 8.0; 0.00; 1078.00; 1099.00; 642.00; 1084.00; 1594.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
311357; 101328; -1.08; 28.3; -0.570; 0.014; 9.595; -0.004; 0.003; -0.010; 27.417; 10.471; 3.261; -179.8; 3.8; 160.5; 31.7; -53.66; 9.44; 23.9; 12; 2025-05-13; 10:18:58; 51.935535; 4.194970; -127.000381; -24.271477; 8.0; 0.00; 1098.00; 1101.00; 642.00; 1086.00; 1600.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
311457; 101328; -1.04; 28.3; -0.694; 0.153; 9.776; 0.026; 0.003; -0.001; 27.417; 10.471; 3.261; -179.8; 3.8; 160.5; 31.7; -51.55; 9.25; 23.9; 12; 2025-05-13; 10:18:58; 51.935535; 4.194970; -127.000381; -24.271477; 8.0; 0.00; 1099.00; 1099.00; 637.00; 1084.00; 1598.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
311557; 101327; -1.02; 28.3; -0.627; -0.091; 9.695; 0.033; 0.002; -0.006; 27.417; 10.471; 3.261; -179.8; 3.8; 160.4; 31.6; -55.76; 9.62; 23.9; 12; 2025-05-13; 10:18:58; 51.935535; 4.194970; -127.000381; -24.271477; 8.0; 0.00; 1099.00; 1100.00; 639.00; 1086.00; 1611.00; 1600.00; 599.00; 599.00; 0.00; 0.00; 
311657; 101329; -1.19; 28.3; -0.608; 0.125; 9.700; 0.007; -0.001; -0.005; 27.417; 10.471; 3.261; -179.8; 3.8; 160.4; 31.6; -51.55; 9.25; 23.9; 12; 2025-05-13; 10:18:58; 51.935535; 4.194970; -127.000381; -24.271477; 8.0; 0.00; 1098.00; 1100.00; 641.00; 1086.00; 1599.00; 1599.00; 599.00; 600.00; 0.00; 0.00; 
311757; 101331; -1.29; 28.3; -0.623; -0.024; 9.685; 0.009; 0.004; -0.005; 27.417; 10.471; 3.261; -179.8; 3.8; 160.3; 31.7; -47.35; 8.87; 23.9; 12; 2025-05-13; 10:18:58; 51.935535; 4.194970; -127.000381; -24.271477; 8.0; 0.00; 1099.00; 1100.00; 640.00; 1085.00; 1598.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
311857; 101327; -0.97; 28.3; -0.637; 0.062; 9.681; 0.009; 0.007; -0.003; 26.355; 9.406; 3.261; -179.8; 3.8; 160.3; 31.6; -53.66; 9.44; 23.9; 12; 2025-05-13; 10:18:58; 51.935535; 4.194970; -127.000381; -24.271477; 8.0; 0.00; 1097.00; 1100.00; 640.00; 1085.00; 1602.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
